Feature	Gain	Cover	Frequency
Visa_Fvencimiento_lag1	0.00627732589376733	0.00540357206743458	0.011548073129028
Visa_fechaalta_lag1	0.00616283031381367	0.00419520579512256	0.00896137489587444
mcuenta_corriente_lag1	0.00595326280334157	0.0068018276063275	0.00993467490902714
chomebanking_trx	0.00578128156757769	0.00450319735087003	0.00944364066815731
mcuentas_saldo_delta1	0.00562242032409395	0.00819619803497871	0.0104344776184839
mcaja_ahorro_dolares_delta1	0.00559026917818536	0.00581055594938837	0.00612915954228594
Master_Fvencimiento_lag1	0.0053248415564372	0.00384752818105538	0.010408172212723
mcuenta_corriente_delta1	0.00500716964842175	0.00762020942523111	0.00873339471261344
ctarjeta_visa_trx	0.00499398860134387	0.00661140833087006	0.0104870884300057
Master_fechaalta_lag1	0.00495352632220259	0.00539085010619683	0.00964531544565742
mrentabilidad_annual_lag1	0.00486311394836724	0.00670014920760031	0.00922442895348327
mprestamos_personales_lag1	0.00472297227910502	0.00253063284315219	0.00160462975141392
mcaja_ahorro_delta1	0.00472173612075191	0.00748293081748271	0.008154675785874
Visa_mpagominimo	0.00469020391443935	0.00658367434135867	0.0093997983252225
Visa_mpagospesos_lag1	0.00456156811457245	0.00511196715784863	0.00880354246130913
mrentabilidad_delta1	0.00454310426802985	0.00394603967603368	0.00799684335130869
Visa_mfinanciacion_limite	0.00445055156996303	0.0045576230221739	0.00614669647945986
mcomisiones_mantenimiento	0.00436967858758571	0.00575787627462875	0.00456837213380683
mactivos_margen_lag1	0.0043448588716723	0.00773029400948834	0.008154675785874
ccaja_ahorro	0.00426384592902521	0.00360405367170179	0.00255162435880573
cliente_antiguedad	0.00424548062068035	0.00454651449825471	0.0086983208382656
mtransferencias_recibidas	0.00420394735760433	0.0042349490880162	0.00682186856065588
mactivos_margen_delta1	0.00417219256470183	0.00377124726346946	0.00760226226489544
cliente_antiguedad_lag1	0.00410027759574634	0.00456655982465032	0.00852295146652637
cproductos	0.00408585766474592	0.00687906205343531	0.00746196676750406
Master_mfinanciacion_limite	0.00402392725582419	0.00502219727492728	0.00753211451619975
mrentabilidad_lag1	0.00399894984642882	0.003833657575885	0.00752334604761279
Visa_mpagominimo_lag1	0.00397425930811757	0.00565224488986366	0.00719014424130826
ctrx_quarter_lag1	0.00384232220642311	0.00655659471100662	0.00823359200315665
Visa_fultimo_cierre	0.0038308156517122	0.00438178001693917	0.00687447937217765
chomebanking_trx_delta1	0.00374453305065408	0.00646155506680327	0.00712876496119953
mcaja_ahorro_dolares_lag1	0.00370020104892201	0.00400061774484185	0.00662896225174273
ccomisiones_mantenimiento_delta1	0.00348087881819693	0.00459172403499823	0.00140295497391381
mcuentas_saldo_lag1	0.00345708288691042	0.00585393747616763	0.00697970099522118
mtransferencias_recibidas_lag1	0.00345168094401801	0.00513138944068178	0.00697093252663422
Visa_mpagospesos_delta1	0.00315975449433839	0.00491919533617898	0.00745319829891709
Master_mfinanciacion_limite_lag1	0.00310815753387308	0.0053573010687721	0.00573457845587268
Visa_Finiciomora	0.0030897598309281	0.00631980676566825	0.00128896488228331
chomebanking_trx_lag1	0.00308715300200808	0.00282123876999551	0.00698846946380815
Visa_msaldototal	0.00306649920202184	0.00343517724664478	0.00434039195054584
mcomisiones_otras	0.00306536129192729	0.0040394281065795	0.00578718926739445
mtarjeta_visa_consumo_lag1	0.00305435428566285	0.00432953579619556	0.0029900477881538
mcaja_ahorro_dolares	0.0030370962450962	0.00623358618641804	0.00611162260511202
Visa_mpagospesos	0.00300037954135408	0.00566450661823931	0.00677802621772108
Visa_mconsumospesos	0.00299010281058297	0.00290701006164078	0.006795563154895
mpasivos_margen_lag1	0.00298859258771807	0.0046328483305131	0.00615546494804682
Master_fultimo_cierre	0.00298384975244427	0.00289699963584856	0.00607654873076417
Visa_cconsumos_lag1	0.00298197809342811	0.00404661032352515	0.0053224604322855
Master_fultimo_cierre_lag1	0.00290319085074787	0.00388690655603474	0.0060239379192424
thomebanking	0.00285619695245084	0.00205862592468676	0.00169231443728353
mpasivos_margen_delta1	0.00282813939677261	0.00377287521845551	0.00624314963391644
Visa_mconsumospesos_lag1	0.00275739899854033	0.00265350566826001	0.00577842079880749
mcomisiones	0.00270693458152497	0.00272118452581785	0.00502433250032882
Visa_msaldopesos	0.0026748697315983	0.00288120266541687	0.00491911087728528
cprestamos_personales	0.00267435399434077	0.00330827117027985	0.000982068481739664
Visa_mpagominimo_delta1	0.00265857074813975	0.00343026936292784	0.00509448024902451
Visa_mfinanciacion_limite_lag1	0.00264767099968056	0.00256878268902334	0.00479635231706782
mcuenta_debitos_automaticos	0.00258119425441871	0.00768462629211843	0.00397211626989346
mtarjeta_visa_debitos_automaticos_lag1	0.00257587212997133	0.00464870998437429	0.00484019466000263
Visa_fultimo_cierre_lag1	0.00251991957381182	0.00270809513837772	0.0054802928668508
ccomisiones_otras	0.0024826305363636	0.00493346620332324	0.00453329825945899
Visa_mlimitecompra	0.00247497682741634	0.00308674615803391	0.00411241176728484
mcomisiones_mantenimiento_lag1	0.00246495514482356	0.00816623736971251	0.00448945591652418
Visa_mconsumospesos_delta1	0.0023947425644049	0.00301933515524172	0.00530492349511158
Visa_cconsumos	0.0023907534552591	0.00300092378852186	0.0048928054715244
ccomisiones_mantenimiento	0.00238707200714794	0.0031160345260804	0.00126265947652243
tcallcenter	0.00238640340749629	0.0008224661480275	0.000946994607391819
mtransferencias_emitidas	0.00233777084215649	0.00961940024723335	0.00622561269674251
Visa_mconsumosdolares_lag1	0.00233077696957298	0.00298217517106556	0.00498925862598097
Visa_mlimitecompra_lag1	0.00229352087572116	0.00297853260468231	0.00391073698978473
mcomisiones_otras_lag1	0.00222479463159929	0.00143040350739161	0.004077337892937
ccomisiones_otras_lag1	0.00222156323309149	0.00410704410491737	0.00426147573326319
mtransferencias_recibidas_delta1	0.0022180380069314	0.00342082375801065	0.00522600727782893
Master_mlimitecompra	0.00221154828249329	0.00238994972836391	0.0039195054583717
cmobile_app_trx	0.00218529305853982	0.0026835713775915	0.00463851988250252
ctarjeta_debito_trx	0.00214528988949736	0.00166823482457112	0.00281467841641457
Visa_Finiciomora_lag1	0.00212864780511445	0.00431410974836785	0.000929457670217896
mtransferencias_emitidas_lag1	0.00210751911731079	0.00301709434186308	0.00502433250032882
ctarjeta_master	0.0020571298921	0.00022653330349563	0.000219211714674032
mtransferencias_emitidas_delta1	0.00204900028767653	0.00385134891190251	0.00384935770967601
mcomisiones_lag1	0.00197049873097217	0.0013847778988583	0.00383182077250208
mpayroll_lag1	0.00196864907809375	0.0056045799670958	0.00454206672804595
Visa_msaldopesos_delta1	0.00192198939939443	0.00269494106750809	0.00375290455521943
cmobile_app_trx_lag1	0.00190857767832518	0.00327882842850208	0.0043491604191328
cproductos_lag1	0.00188483222784566	0.00317573163085833	0.0039195054583717
mcomisiones_delta1	0.00186784584471246	0.00266615245686347	0.00370906221228462
Master_mlimitecompra_lag1	0.00185391384775395	0.00255869146595079	0.00325310184576264
mpagomiscuentas	0.0018421956298224	0.00345474044966395	0.00323556490858872
mtarjeta_visa_debitos_automaticos_delta1	0.00179885623361412	0.0043365194783376	0.00318295409706695
Visa_msaldopesos_lag1	0.00179526077223751	0.00223332689874839	0.00327063878293656
mpayroll_delta1	0.00177092736109937	0.00748487466475198	0.004077337892937
mtarjeta_visa_debitos_automaticos	0.00176768166926216	0.002260932585523	0.00374413608663247
ccaja_ahorro_delta1	0.00173240821497456	0.00558347629513918	0.000587487395326406
ctransferencias_recibidas_lag1	0.00172338222657573	0.00303242636689138	0.00376167302380639
mcomisiones_otras_delta1	0.00171746592909411	0.00214178380815734	0.00363014599500197
ccallcenter_trx_delta1	0.00171555750401637	0.0025112981983851	0.00125389100793546
Visa_mconsumosdolares	0.00171054612382106	0.00275000224780618	0.0036915252751107
ctransferencias_recibidas	0.00170687851510124	0.00283019069820926	0.00333201806304529
Visa_msaldototal_delta1	0.00166367700890304	0.00310639031035087	0.00384058924108904
ctarjeta_visa_trx_lag1	0.00164388390167366	0.00503937760425083	0.00402472708141523
Visa_msaldototal_lag1	0.00157685200596697	0.00141974746344402	0.0028322153535885
ccallcenter_trx	0.00149595511894065	0.00637920257183918	0.00237625498706651
mautoservicio	0.00148733147991828	0.00576468156428072	0.00375290455521943
internet	0.00145001817401692	0.00341591328999689	0.00193783155771844
Visa_cconsumos_delta1	0.00144316220306364	0.00324648428147043	0.00289359463369722
mtarjeta_master_consumo	0.00140199824393566	0.00137519509818287	0.00122758560217458
ctarjeta_visa_debitos_automaticos_lag1	0.00138058714060829	0.00316695110233146	0.00243763426717524
ctarjeta_debito	0.00136441038548088	0.00179769494629235	0.00267438291902319
cmobile_app_trx_delta1	0.00133024141705935	0.00219202937933712	0.00279714147924065
cpayroll_trx_lag1	0.00127678022812994	0.000445613570939474	0.000526108115217677
mpagomiscuentas_lag1	0.00125101578561352	0.00413032375480567	0.00274453066771888
mautoservicio_lag1	0.00123358396546201	0.00284481652612413	0.00315664869130606
Master_mpagominimo_lag1	0.00121373911253571	0.00196483548396626	0.00208689552369679
Visa_mconsumosdolares_delta1	0.00119927811230898	0.00209119452549905	0.00241132886141435
Master_msaldototal	0.001187882661359	0.00240698898548398	0.00262177210750143
ccomisiones_otras_delta1	0.00115992412459667	0.00182193185013033	0.00212196939804463
mcuenta_debitos_automaticos_lag1	0.00115801864496388	0.00269621983838703	0.00270945679337104
ccaja_seguridad_lag1	0.00115529705964797	0.000623848190873812	0.000280590994782761
Master_fultimo_cierre_delta1	0.00115475607183312	0.00210526776994447	0.00246393967293612
Master_msaldopesos	0.00112472228538544	0.00325297907545903	0.00198167390065325
ccaja_seguridad	0.0011162694544809	0.00294693737167053	0.00068394054978298
ctarjeta_debito_lag1	0.00108371374912883	0.00226242828531829	0.00196413696347933
ctransferencias_emitidas_lag1	0.00107844574787049	0.00267498125093409	0.00223595948967513
Master_mpagospesos	0.00106491589345757	0.00411748116771289	0.00309526941119733
Visa_fultimo_cierre_delta1	0.00106124605996432	0.00189772304346678	0.00215704327239248
mtarjeta_visa_consumo_delta1	0.00105923385492667	0.00307752895935134	0.00263930904467535
mautoservicio_delta1	0.00105491887477736	0.00462880474206867	0.00254285589021877
Master_mpagominimo	0.00102978701924546	0.00509959194843861	0.00241132886141435
ctarjeta_debito_trx_lag1	0.0010225218771627	0.00401152575773045	0.00303389013108861
Master_mpagospesos_lag1	0.00101042856977105	0.00290356990650638	0.00245517120434916
ctransferencias_emitidas	0.000990831209569478	0.00451279413715184	0.00257792976456662
mdescubierto_preacordado_lag1	0.000958425095735156	0.00143257386067724	0.00126265947652243
internet_lag1	0.000915083583705326	0.00251644072105254	0.00185891534043579
Master_mpagospesos_delta1	0.000883831693825492	0.00463008852952382	0.00197290543206629
cprestamos_personales_delta1	0.000882141727612409	0.00260680712048947	0.000377044149239335
Master_status_lag1	0.000872357139183057	0.00263172605066463	0.000438423429348064
cplazo_fijo	0.000869947605017805	0.00230793524422356	0.000377044149239335
ctarjeta_visa_trx_delta1	0.000858470584072278	0.00153654225043159	0.0017887675917401
ctarjeta_visa_debitos_automaticos	0.000856828960175935	0.00173384738479515	0.00173615678021833
Master_msaldototal_lag1	0.000846646570648978	0.00138126872779677	0.0017887675917401
Visa_mpagado	0.00084366983338975	0.00318623170489129	0.00193783155771844
mcomisiones_mantenimiento_delta1	0.000840275473380044	0.00747286870575387	0.00148187119119646
ctransferencias_emitidas_delta1	0.000811323798301322	0.00289800545937692	0.00169231443728353
Master_mconsumospesos_lag1	0.000749542174009763	0.0017250308281301	0.00176246218597922
Master_mconsumospesos	0.000748065532254002	0.00160616632341585	0.00211320092945767
ccajas_consultas_delta1	0.000736356306081911	0.00453254941423253	0.000824236047174361
ctarjeta_debito_trx_delta1	0.000718217573529041	0.00296008209346633	0.00182384146608795
matm_lag1	0.000712449474562033	0.00265275401792584	0.00199044236924021
ccuenta_debitos_automaticos_lag1	0.000700592059704894	0.00304028384539721	0.00141172344250077
mprestamos_prendarios	0.000679829932404671	0.00684878177145811	0.000701477486956903
ccuenta_debitos_automaticos	0.000666183066427	0.00213689849903332	0.00146433425402254
mpagomiscuentas_delta1	0.00064857971395379	0.00115460917380007	0.00155201893989215
ctransferencias_recibidas_delta1	0.000643978316904964	0.00141464955790129	0.00169231443728353
mextraccion_autoservicio	0.000638151435688425	0.00184010933798698	0.00145556578543557
mextraccion_autoservicio_delta1	0.000633666316947545	0.00259141124812769	0.00154325047130519
mcuenta_debitos_automaticos_delta1	0.000631826328135082	0.00301022102439747	0.00142926037967469
Master_msaldopesos_lag1	0.000629841370027743	0.000954810497029549	0.00113113244771801
mextraccion_autoservicio_lag1	0.000606708772384619	0.001468688572794	0.00204305318076198
cpagomiscuentas_lag1	0.000598257813876281	0.00106616921563317	0.00134157569380508
ccomisiones_mantenimiento_lag1	0.000593757462341052	0.00124702796097317	0.00103467929326143
ctarjeta_visa_debitos_automaticos_delta1	0.000589879505342043	0.00177920627869375	0.000736551361304748
Visa_mpagado_delta1	0.000586127739095029	0.00142933520468692	0.000973300013152703
ccaja_ahorro_lag1	0.000575315835404705	0.00112001319212388	0.00100837388750055
tcuentas_lag1	0.000575232551772144	0.00429917714921739	0.000534876583804639
matm	0.000568856734557425	0.00108294578658125	0.00136788109956596
Master_mfinanciacion_limite_delta1	0.000568509251554987	0.00514166103247139	0.00104344776184839
mtarjeta_master_consumo_lag1	0.000560206261884762	0.0013777141035145	0.000754088298478671
Master_mpagominimo_delta1	0.000558675376845787	0.00195398371753809	0.00115743785347889
Master_cconsumos	0.000545496901439426	0.00228538246582334	0.00118374325923977
mplazo_fijo_dolares	0.000543886798632614	0.00282884123921111	0.000482265772282871
Master_mconsumospesos_delta1	0.00054189326436964	0.00225367542396926	0.00129773335087027
ccajas_trx_delta1	0.000532412475052218	0.00136159652825831	0.000526108115217677
cextraccion_autoservicio_lag1	0.000516247425924806	0.0029122094388385	0.00130650181945723
cprestamos_personales_lag1	0.000508330017879113	0.00180349114404056	0.000701477486956903
thomebanking_lag1	0.000494848916578781	0.000643645652799836	0.000894383795870051
mplazo_fijo_dolares_delta1	0.000488631169164686	0.00385416929184986	0.000508571178043755
cpagomiscuentas	0.000480279420452194	0.00222146292405853	0.00136788109956596
Master_cconsumos_lag1	0.000476611004385522	0.000873069036248523	0.0010872901047832
Master_msaldototal_delta1	0.000476388579019482	0.00216865107011687	0.00103467929326143
matm_delta1	0.000469292362607213	0.00136904173541088	0.00128019641369635
Master_msaldopesos_delta1	0.000468624953882845	0.00171707210599548	0.000946994607391819
cextraccion_autoservicio	0.000463272824090578	0.00157513955969815	0.00112236397913104
tmobile_app	0.000457253221152324	0.000280272007894843	0.000850541452935245
Visa_msaldodolares_lag1	0.00043961561955086	0.00205822741091367	0.00142926037967469
mcaja_ahorro_adicional_lag1	0.000436286619744932	0.00516972748416922	0.000824236047174361
ccajas_otras_delta1	0.000400513588221197	0.0015089032718331	0.000227980183260993
catm_trx_lag1	0.000397826621610876	0.00254511858697708	0.000982068481739664
Visa_status_lag1	0.000393688374230922	0.000582225126070566	0.000157832434565303
tpaquete7	0.000382179253436958	0.00192790725040885	0.000289359463369722
mttarjeta_master_debitos_automaticos_lag1	0.00037821835496316	0.00135829919352819	0.000771625235652593
ccallcenter_trx_lag1	0.000372620548752757	0.00298345926255563	0.000876846858696129
Visa_mpagado_lag1	0.000357255748080834	0.00158068310442677	0.000999605418913587
mttarjeta_master_debitos_automaticos	0.000352098412422914	0.00304672915770238	0.000736551361304748
thomebanking_delta1	0.000351289226781301	0.000986377074749999	0.000675172081196019
Visa_mpagosdolares_lag1	0.000350842324712419	0.000670561940390417	0.000868078390109167
catm_trx	0.000344865757811894	0.0016448741493763	0.000833004515761322
Master_cconsumos_delta1	0.00034070370990479	0.00100159356650821	0.000710245955543864
tcallcenter_lag1	0.000333159241779332	0.00115719673900644	0.00047349730369591
Visa_mlimitecompra_delta1	0.000326070827649231	0.00041518385579846	0.000631329738261213
Visa_mpagosdolares	0.000320008969147599	0.00109148133897029	0.000946994607391819
Visa_msaldodolares_delta1	0.000318735932845122	0.0030860462696451	0.000920689201630935
Visa_mconsumototal_lag1	0.000302296735818647	0.000313310646695451	0.000622561269674251
Visa_status_delta1	0.000298353524329506	0.000655902288590551	0.000350738743478452
Master_Fvencimiento_delta1	0.000295520574857354	0.000144441594485277	0.000605024332500329
Master_mlimitecompra_delta1	0.000287727450866849	0.00173988620241055	0.000508571178043755
Visa_mfinanciacion_limite_delta1	0.000286944475605001	0.000790500600481587	0.000569950458152484
cextraccion_autoservicio_delta1	0.000280282901917923	0.000459184473686198	0.000675172081196019
mtarjeta_master_consumo_delta1	0.000280089491062307	0.00239490884196508	0.000675172081196019
cseguro_accidentes_personales_lag1	0.000273886330666592	0.0004717300946696	0.000508571178043755
Visa_msaldodolares	0.00026970074420212	0.000579206059302151	0.000569950458152484
minversion1_pesos	0.00026632398548087	0.00283119933406064	0.000254285589021877
Master_mpagado_lag1	0.000260826003310119	0.000380451590468803	0.000210443246087071
ctarjeta_master_trx	0.00025791027411064	0.00251470688590515	0.000824236047174361
Visa_Fvencimiento_delta1	0.000255788761882867	0.000222479301855142	0.000526108115217677
Master_Finiciomora	0.000252587702670855	0.000888302249927403	0.000219211714674032
mforex_sell	0.000251541401011061	0.00110803528034726	0.000631329738261213
cseguro_accidentes_personales	0.000248009958203988	0.00042647107624264	0.000438423429348064
Visa_delinquency_lag1	0.000245312745929652	6.43111387434398e-05	9.64531544565742e-05
cpagomiscuentas_delta1	0.000240544475918106	0.00136128101601874	0.000622561269674251
tmobile_app_lag1	0.000240512267377126	0.000107099493391262	0.0005436450523916
ccajas_extracciones	0.000238328935587741	0.00226283318382472	0.000596255863913368
ccajas_otras	0.000236862299131152	0.0011564900098319	0.000227980183260993
matm_other_delta1	0.000231890593564035	0.000955374481808543	0.000622561269674251
Visa_fechaalta_delta1	0.000231191524053152	0.000495652246355312	0.000508571178043755
ccuenta_debitos_automaticos_delta1	0.000224136001217048	0.00221695439021071	0.000385812617826297
mforex_sell_lag1	0.000214200102750781	0.0003608993327068	0.000455960366521987
mcaja_ahorro_adicional	0.000201794058305649	0.00140363346059817	0.000333201806304529
mplazo_fijo_dolares_lag1	0.000201772834843686	0.00171908861761094	0.000482265772282871
tpaquete9	0.000199997436013098	0.000443954908426374	0.000219211714674032
mprestamos_hipotecarios	0.000192482998778796	0.00115471322975188	8.76846858696129e-05
mttarjeta_master_debitos_automaticos_delta1	0.000192086809325055	0.00247791805235915	0.000526108115217677
Visa_mconsumototal	0.000187101771238441	0.000167141981839783	0.00047349730369591
minversion2	0.000186344846066581	0.00370231441387876	0.00034197027489149
matm_other	0.0001833676034115	0.000868691769477973	0.000464728835108948
tmobile_app_delta1	0.000180503428773391	0.000544780641216806	0.000368275680652374
Master_fechaalta_delta1	0.000174762006939987	8.86731529515286e-05	0.00041211802358718
matm_other_lag1	0.000174612453720913	0.000670074040350476	0.000438423429348064
Visa_mconsumototal_delta1	0.000171726346188649	0.000271715629113694	0.000350738743478452
Master_delinquency	0.000168945847804153	7.21309929277625e-05	9.64531544565742e-05
ctarjeta_master_trx_delta1	0.000160460980500231	0.00105524668507708	0.000377044149239335
ctarjeta_debito_delta1	0.000155966194683542	0.00271842966539604	0.000280590994782761
ccajas_trx_lag1	0.000152651396720026	0.000921850983317207	0.000841772984348284
catm_trx_delta1	0.000146291834261982	0.00104907766450663	0.000429654960761103
active_quarter_lag1	0.000145509872550447	0.000120702699848374	0.000254285589021877
mcheques_emitidos_delta1	0.000140740172973994	0.0025876713145609	0.000306896400543645
Master_mconsumosdolares_delta1	0.000140579293978368	0.000333376875491896	0.000420886492174142
ctarjeta_master_trx_lag1	0.000140414988899027	0.000531722037312457	0.00034197027489149
ctarjeta_visa_delta1	0.00013530943202995	0.00227535699030252	0.000263054057608839
catm_trx_other	0.000134549954448346	0.00181179289357513	0.000298127931956684
Master_mpagado	0.000133605941571363	0.000763633642556986	0.000298127931956684
minversion2_lag1	0.00013221631072507	0.00257856812897381	0.000254285589021877
Visa_mpagosdolares_delta1	0.000131478782363571	0.000921576971844393	0.000719014424130826
cseguro_vida_lag1	0.000130106644694271	0.0021953867609642	0.00034197027489149
ccajas_trx	0.000127902364530635	0.000262540387250258	0.000306896400543645
cforex_buy_delta1	0.000124168025469653	0.00157391619918361	0.000149063965978342
Master_msaldodolares_lag1	0.000121895218988938	0.000762646441167555	0.00020167477750011
Master_mconsumosdolares	0.000121246701966711	0.000209056160080165	0.000175369371739226
mcaja_ahorro_adicional_delta1	0.000120505608076032	0.00171598662531774	0.0002718225261958
cseguro_vivienda	0.000120233016345187	0.000251090584131918	0.000184137840326187
minversion1_pesos_delta1	0.000117065290302689	0.000119387824822522	0.000175369371739226
ccajas_extracciones_delta1	0.000116678108467568	0.000933147248800295	0.0002718225261958
tcallcenter_delta1	0.000115461174419719	0.000247132505509097	0.000192906308913148
mprestamos_hipotecarios_lag1	0.000112093109563852	0.00249119875377351	0.00020167477750011
Master_status_delta1	0.000111717548867459	0.000108457617384667	0.000131527028804419
ccheques_depositados_delta1	0.000109601720351135	0.00237148500351536	0.000192906308913148
cpayroll_trx_delta1	0.000109541033998964	0.000345664218809662	0.00034197027489149
Visa_delinquency	0.000109503720438906	9.08210076529855e-05	0.000105221623043535
cseguro_vivienda_lag1	0.000109167925251021	0.00030564425413765	0.00020167477750011
mforex_sell_delta1	0.000102740744338027	0.000568853746240938	0.000254285589021877
mcheques_depositados	0.000100248356744964	0.000989276427768155	0.000254285589021877
mtarjeta_visa_descuentos_lag1	9.86269558184953e-05	0.000211204242807813	0.000166600903152264
internet_delta1	9.6824248719326e-05	0.000140121106236278	0.000219211714674032
cliente_edad_delta1	8.91506869399536e-05	0.00026537498083018	0.000192906308913148
mcheques_depositados_delta1	8.6805850452822e-05	0.00244183929237183	0.000298127931956684
Master_msaldodolares	8.62082610764019e-05	0.00190866761655466	0.000192906308913148
catm_trx_other_delta1	8.60648573978645e-05	0.000231135860142856	0.000210443246087071
Master_delinquency_lag1	8.506119638535e-05	0.000680901331967474	0.000157832434565303
ccajas_depositos_lag1	8.34989106965707e-05	0.000409484569181408	0.000149063965978342
tpaquete9_lag1	8.29484627699018e-05	0.000686640295141754	0.000166600903152264
ccajas_consultas	8.245099429824e-05	0.000442557411910662	0.000184137840326187
cprestamos_hipotecarios	8.01230696180534e-05	0.000680746882227458	5.26108115217677e-05
active_quarter	7.97196317236221e-05	0.000113173275022614	0.000140295497391381
cseguro_vida	7.84569140184219e-05	0.000148642901045131	0.000131527028804419
ctarjeta_master_debitos_automaticos_lag1	7.56248567473672e-05	0.000233241453990254	0.000184137840326187
Master_mconsumosdolares_lag1	7.42534872969983e-05	0.000338776003632904	0.000245517120434916
cplazo_fijo_lag1	7.27809945363376e-05	0.000604081664501029	0.000157832434565303
mtarjeta_visa_descuentos_delta1	7.26109303849662e-05	0.000830873017636105	0.000227980183260993
ccajas_extracciones_lag1	7.14743892594641e-05	0.000656317448275573	0.000236748651847955
Master_mconsumototal_lag1	7.02418180893037e-05	0.000423423050147973	0.000192906308913148
catm_trx_other_lag1	7.00023384921173e-05	0.000209531366662142	0.000184137840326187
ccajas_depositos	6.8940904089518e-05	0.000692909419210034	0.000149063965978342
mprestamos_hipotecarios_delta1	6.78524359991059e-05	1.73410117794569e-05	9.64531544565742e-05
ctarjeta_master_debitos_automaticos	6.56250190483985e-05	0.000128240561643199	0.000140295497391381
Master_mpagosdolares	6.3399572861759e-05	5.11553196730076e-05	0.000236748651847955
Master_mpagado_delta1	6.03980908482798e-05	0.00055452792478465	0.000166600903152264
cforex_sell	5.95249263358725e-05	0.000380545461250751	0.000131527028804419
Master_mconsumototal_delta1	5.75427095678733e-05	0.000198322587227655	0.000113990091630497
cforex	5.63309867588225e-05	7.24703719086531e-05	0.000122758560217458
tpaquete7_lag1	5.5373405278913e-05	0.00131131743722846	0.00034197027489149
mprestamos_prendarios_delta1	4.97053675116561e-05	0.00237651237295636	0.000227980183260993
Master_mpagosdolares_delta1	4.77583192027171e-05	9.01053094482676e-05	0.000166600903152264
cforex_lag1	4.69168790634459e-05	0.000272238113125932	0.000113990091630497
cforex_buy	4.61734254229521e-05	0.000512874608506735	6.1379280108729e-05
ccheques_emitidos	4.59845074560925e-05	0.00120465195368734	0.000131527028804419
ctarjeta_visa_lag1	4.56086708938816e-05	0.00129047143486764	0.000184137840326187
minversion1_pesos_lag1	4.51979546308417e-05	0.00121513180939804	0.000131527028804419
mforex_buy_delta1	4.282159279038e-05	0.00125830674444828	0.000105221623043535
ccheques_emitidos_lag1	4.11072394652444e-05	0.000728039362216739	9.64531544565742e-05
Master_msaldodolares_delta1	3.87522969279029e-05	0.000720378822331173	0.000113990091630497
cforex_sell_lag1	3.7552070374625e-05	0.000978251209417397	0.000105221623043535
Master_mconsumototal	3.51378904835181e-05	0.000127277911073663	0.000105221623043535
mtarjeta_master_descuentos_delta1	3.2654202945256e-05	0.000233130481243983	7.89162172826516e-05
mprestamos_prendarios_lag1	3.15346750983393e-05	0.00126970706588318	0.000122758560217458
mcheques_depositados_lag1	3.03556044516422e-05	0.000209966972695621	7.01477486956903e-05
cforex_sell_delta1	3.01297789592755e-05	0.000113579465677458	7.89162172826516e-05
ccajas_consultas_lag1	2.97270387455736e-05	0.000217765848470375	9.64531544565742e-05
ctarjeta_visa_descuentos_delta1	2.93621851974311e-05	0.000457247999263769	6.1379280108729e-05
