Feature	Gain	Cover	Frequency
Master_mconsumospesos_lag1	0.000637274251259135	0.00184658299639155	0.0017165277096616
cpayroll_trx_lag1	0.000631680458023822	0.000741671712679827	0.000560498843971134
mextraccion_autoservicio_lag1	0.000631598515146734	0.00124501080129636	0.00204932389826946
mpagomiscuentas_delta1	0.000627811722059519	0.0013489393137453	0.00155012961535767
mprestamos_prendarios	0.000615031980478907	0.00641653447202706	0.000700623554963918
ctarjeta_master	0.000612517287895383	0.000539601623099341	0.000324038394170812
mextraccion_autoservicio	0.000603721818554985	0.00257344509234571	0.00154137182092062
matm_lag1	0.000601843433769731	0.00241656876583876	0.00180410565403209
mcuenta_debitos_automaticos_delta1	0.000591723937789283	0.003240167892012	0.00159391858754291
cextraccion_autoservicio_lag1	0.000571808387636896	0.00271918851151051	0.00131366916555735
thomebanking_lag1	0.000567999122575093	0.000471521543714181	0.000998388565823583
Master_mfinanciacion_limite_delta1	0.000561265578491875	0.0051966454918568	0.00104217753800883
ctarjeta_visa_debitos_automaticos_delta1	0.000550182056057765	0.00172573288110332	0.000744412527149163
mplazo_fijo_dolares_delta1	0.000543358032800451	0.00499358740572861	0.00068310796608982
Master_msaldototal_delta1	0.000540953437785883	0.00236811951204929	0.00115602886569046
Visa_mpagado_delta1	0.000521894169810754	0.0016817440758643	0.00100714636026063
ccaja_ahorro_lag1	0.000520739754269271	0.00126291098754816	0.000998388565823583
mplazo_fijo_dolares	0.000512869680178336	0.00287520602335764	0.000464163105163596
ccajas_trx_delta1	0.000503899494269107	0.00159996061446277	0.000648076788341624
matm	0.000491190603560964	0.00155848963156451	0.0013049113711203
cextraccion_autoservicio	0.000485679762800927	0.00106977993257296	0.000998388565823583
cpagomiscuentas_lag1	0.00048496889367526	0.00118821676489177	0.00124360681006095
Master_mpagominimo_delta1	0.000483958240017004	0.00164831282877721	0.00108596651019407
ccajas_otras_delta1	0.00046321417296405	0.00140161835600816	0.00025397603867442
ccallcenter_trx_lag1	0.000456098268073954	0.00212315544903547	0.000840748265956701
Master_msaldopesos_delta1	0.000447201571616378	0.00211231718047788	0.00102466194913473
Master_mconsumospesos_delta1	0.000430751958746882	0.00132004374376067	0.00119981783787571
Visa_msaldodolares_lag1	0.00042866815608319	0.00165403348950047	0.00155012961535767
Master_cconsumos	0.000423831404507555	0.00165659814792855	0.00114727107125342
Visa_mconsumototal	0.000420809328979709	0.000359207305338493	0.000893295032578995
Visa_mpagosdolares	0.000410658356839737	0.000967634711801366	0.00100714636026063
matm_delta1	0.000397263322655773	0.0011263977214137	0.00113851327681637
Visa_mlimitecompra_delta1	0.000373616720518189	0.000436934317707421	0.000542983255097036
tpaquete7	0.000368730068786703	0.00125854084387195	0.00025397603867442
tmobile_app	0.000366714668883957	0.000254591327902103	0.000753170321586212
catm_trx_lag1	0.000363708320468954	0.00216855484702176	0.000884537238141946
mttarjeta_master_debitos_automaticos_lag1	0.000362858638737003	0.00157289088658774	0.000726896938275065
mttarjeta_master_debitos_automaticos	0.000352180279387491	0.00260176883349964	0.000691865760526869
Master_cconsumos_lag1	0.000349230363321046	0.000998678389849319	0.000823232677082604
ctarjeta_master_trx	0.000346695089062022	0.00211463219949941	0.000954599593638338
tcallcenter_lag1	0.000341110153332397	0.000994956681087798	0.000472920899600645
Visa_Fvencimiento_delta1	0.000333758554669593	0.00024276314955795	0.000621803405030477
Visa_mpagosdolares_lag1	0.00033046364540106	0.000795250053736795	0.000788201499334408
Visa_mpagado_lag1	0.000321035163199084	0.00194129681478014	0.000761928116023261
mcaja_ahorro_adicional_lag1	0.000320766777353209	0.00336890912271669	0.000613045610593428
mtarjeta_master_consumo_delta1	0.000316866557265659	0.00195914174669364	0.000665592377215722
Visa_mfinanciacion_limite_delta1	0.000315785218559352	0.000518876118757068	0.00059553002171933
thomebanking_delta1	0.000305107904601812	0.000824401385492339	0.000630561199467526
cpagomiscuentas_delta1	0.000295792454056684	0.00145044964533334	0.000718139143838016
Master_Fvencimiento_delta1	0.000293195619458965	0.000269614768202849	0.000648076788341624
Master_mlimitecompra_delta1	0.0002861399140679	0.00118155234170328	0.000472920899600645
Visa_msaldodolares	0.00028312151731222	0.000575499341196173	0.000621803405030477
catm_trx	0.000280130093124056	0.00204577113601128	0.00077068591046031
Visa_mconsumototal_lag1	0.000273561055622699	0.000317231992676543	0.000516709871785889
Master_cconsumos_delta1	0.000269162565133367	0.000735492639925534	0.000586772227282281
ccajas_extracciones	0.000268464586288101	0.00220320482726315	0.000656834582778673
mplazo_fijo_dolares_lag1	0.000265720819825118	0.00306704135644678	0.000586772227282281
cprestamos_personales_lag1	0.000261376326654884	0.000988084327099916	0.000464163105163596
mforex_sell	0.000259553743513498	0.000930090919518284	0.000621803405030477
cextraccion_autoservicio_delta1	0.000258225887031127	0.000561314741341542	0.000586772227282281
mforex_sell_lag1	0.000256912086766731	0.000320526972642559	0.000551741049534085
Master_Finiciomora	0.000256017465968116	0.00109347784480932	0.00025397603867442
Visa_fechaalta_delta1	0.000254208878533015	0.000332513796753047	0.000490436488474743
ccajas_otras	0.000247438176615684	0.00122267565083575	0.000245218244237371
tmobile_app_lag1	0.000243898650286543	0.000145554544224466	0.000560498843971134
cseguro_accidentes_personales_lag1	0.000243383983118022	0.000334893330188963	0.000446647516289498
matm_other_lag1	0.000241837823313808	0.000931637122636002	0.000578014432845232
cseguro_accidentes_personales	0.000236807062349374	0.000356161199483486	0.000437889721852449
Master_mpagado_delta1	0.000231223037064724	0.000676255627084402	0.000245218244237371
matm_other	0.000230891314537448	0.000755429354150289	0.000516709871785889
minversion1_pesos	0.00021948300880681	0.00242721417991918	0.000210187066489175
ccuenta_debitos_automaticos_delta1	0.000213026400487736	0.00195571559507133	0.000350311777481959
minversion2	0.000212898742641867	0.0033625883172276	0.000367827366356057
Visa_msaldodolares_delta1	0.000206184094947597	0.00194285648709944	0.000639318993904575
mttarjeta_master_debitos_automaticos_delta1	0.000198317972469742	0.00212119338431897	0.000569256638408183
ctarjeta_visa_delta1	0.000198218004435272	0.00227846598085877	0.000332796188607861
mforex_sell_delta1	0.000194811327160717	0.00118067202223866	0.000490436488474743
ccajas_trx_lag1	0.000194733237625867	0.000865382885360451	0.000910810621453093
Visa_mconsumototal_delta1	0.000193536455167705	0.00028569087252479	0.000464163105163596
active_quarter_lag1	0.000190304821028966	0.000191028252408109	0.000280249421985567
mprestamos_hipotecarios	0.000187236917426138	0.00116262551147879	8.75779443704897e-05
matm_other_delta1	0.000183565608017689	0.00114569197002901	0.000586772227282281
tcallcenter_delta1	0.000179473221230957	0.000432425425949024	0.000297765010859665
ctarjeta_master_trx_lag1	0.000174919414345494	0.000615134303554076	0.000420374132978351
mcheques_emitidos_delta1	0.000174748951040442	0.00264468094443738	0.000376585160793106
Master_fechaalta_delta1	0.000172150635212598	0.000113046473152481	0.000455405310726547
minversion2_lag1	0.000170271485884526	0.00327830547710791	0.000332796188607861
catm_trx_delta1	0.000168607154943805	0.000810085307863196	0.000472920899600645
Visa_status_lag1	0.000167673839206026	0.000269213829867186	0.000131366916555735
mcaja_ahorro_adicional	0.00016713210168416	0.00133135664861484	0.000289007216422616
cseguro_vida_lag1	0.000166888867867511	0.00248725383472719	0.0004291319274154
ctarjeta_debito_delta1	0.00016561065964758	0.00260420209068277	0.000297765010859665
cforex_buy_delta1	0.00015822098303734	0.00202838132535798	0.000175155888740979
tpaquete9_lag1	0.000156827977615652	0.000686153883124921	0.000201429272052126
Master_mconsumosdolares_lag1	0.00014551660575525	0.000158497145940241	0.000262733833111469
cseguro_vivienda	0.000145178582311596	0.000418915893294027	0.00025397603867442
tmobile_app_delta1	0.000141203665277782	0.000468124320263445	0.000350311777481959
Visa_status_delta1	0.000139658562423626	0.000703753920464241	0.000210187066489175
catm_trx_other	0.000136270297849981	0.000946817218934668	0.000306522805296714
Master_delinquency	0.000133963750701211	0.000161981000846592	8.75779443704897e-05
cseguro_vivienda_lag1	0.000123084989988315	0.000301790701008605	0.000210187066489175
Master_mpagado_lag1	0.000122184181948568	0.000519871768260212	0.000324038394170812
mcheques_depositados_delta1	0.000121786328517696	0.00256391639752354	0.000359069571919008
Master_mconsumosdolares	0.000119366430293411	0.000262248339411563	0.000271491627548518
cpayroll_trx_delta1	0.00011802532414789	0.000269545432426535	0.000289007216422616
Master_mconsumosdolares_delta1	0.000117732960697015	0.000296252639802224	0.000332796188607861
catm_trx_other_lag1	0.000117203044461405	0.000802704032338351	0.000262733833111469
mprestamos_prendarios_lag1	0.000110894994581215	0.000498610863155142	0.000122609122118686
ctarjeta_master_trx_delta1	0.000106324009686203	0.000851521316755073	0.000289007216422616
Visa_delinquency_lag1	0.000105974723338438	6.48100480538883e-05	0.000122609122118686
minversion1_pesos_lag1	0.000103450547428991	0.00166706111555121	0.000201429272052126
mcaja_ahorro_adicional_delta1	0.00010286623694734	0.00158077603269896	0.000236460449800322
Visa_mpagosdolares_delta1	9.99529108054474e-05	0.000812911697367433	0.000551741049534085
mprestamos_hipotecarios_lag1	9.54709184231179e-05	0.00192637217413417	0.000148882505429833
ccheques_depositados_delta1	9.21691083396158e-05	0.00187529497197511	0.000166398094303931
ccajas_trx	9.10457945901765e-05	0.000161618097699481	0.000236460449800322
ccajas_consultas	9.00070862956632e-05	0.000579027583244093	0.000175155888740979
internet_delta1	8.95105441041796e-05	0.000152049224861232	0.000201429272052126
cliente_edad_delta1	8.83721464027667e-05	0.000206037381682177	0.000175155888740979
tpaquete9	8.79154752781668e-05	0.000227360275726336	0.000131366916555735
Master_mpagado	8.78915540342074e-05	0.000587411395931982	0.000210187066489175
ctarjeta_master_debitos_automaticos_lag1	8.59845776515675e-05	0.000259789291768594	0.000166398094303931
Master_status_delta1	8.5496114690582e-05	0.000372437581649372	0.000324038394170812
ccajas_depositos_lag1	8.11019554221878e-05	0.000479769899090727	0.000148882505429833
minversion1_pesos_delta1	8.10036087095178e-05	0.000360365044437921	0.000148882505429833
mcheques_depositados	8.03935265755901e-05	0.000621039400503507	0.000201429272052126
Visa_delinquency	8.02272169203652e-05	4.3922530644886e-05	9.63357388075387e-05
active_quarter	7.90664102456701e-05	9.41435201489771e-05	0.000148882505429833
Master_msaldodolares_delta1	7.15767675324617e-05	0.00120163216619482	0.000192671477615077
Master_msaldodolares_lag1	7.14469974040155e-05	0.00117181885379345	0.000201429272052126
mprestamos_hipotecarios_delta1	7.10210490697377e-05	1.7539349402657e-05	9.63357388075387e-05
Master_delinquency_lag1	7.0709290714572e-05	0.000359528959055765	0.000105093533244588
ccheques_depositados_lag1	6.99334027223368e-05	0.00066875075632915	0.000105093533244588
mtarjeta_visa_descuentos_delta1	6.91200077424525e-05	0.00061601301589805	0.000192671477615077
cprestamos_hipotecarios	6.83278244576685e-05	0.000574043825600454	4.37889721852449e-05
Master_msaldodolares	6.81982746093804e-05	0.00148935405656465	0.000157640299866882
Master_mconsumototal_lag1	6.65270585982312e-05	0.000145584084632477	0.000166398094303931
mtarjeta_visa_descuentos_lag1	6.37322597001683e-05	0.000160528087255724	0.000148882505429833
ccajas_extracciones_delta1	6.32695587300379e-05	0.000627119444014367	0.000210187066489175
cseguro_vida	6.01933407415848e-05	0.000256543520306077	0.000148882505429833
ccajas_extracciones_lag1	5.82944203665417e-05	0.000624461496059432	0.000245218244237371
cforex	5.01265537749887e-05	4.52272064888214e-05	0.000113851327681637
mprestamos_prendarios_delta1	5.00225732640879e-05	0.00235843232451989	0.000227702655363273
tpaquete7_lag1	4.99872553970201e-05	0.00109232538624915	0.000280249421985567
Visa_delinquency_delta1	4.92272342819861e-05	0.000254475921334021	9.63357388075387e-05
Master_mpagosdolares	4.84787981999544e-05	0.000150908704911551	0.000192671477615077
Master_mconsumototal	4.73180659244966e-05	7.18808431764086e-05	9.63357388075387e-05
cforex_sell_lag1	4.59831860135942e-05	0.00130883744457582	0.000131366916555735
cforex_lag1	4.4930188499707e-05	0.000402215843514812	0.000113851327681637
cforex_sell	4.37619895553949e-05	0.000190670706329809	8.75779443704897e-05
ctarjeta_master_debitos_automaticos	4.19191974926298e-05	0.000303225859742845	9.63357388075387e-05
mforex_buy_delta1	4.13952148247087e-05	0.00117032124694279	9.63357388075387e-05
Master_mconsumototal_delta1	4.13261552885709e-05	5.69018665467868e-05	8.75779443704897e-05
Master_mpagosdolares_lag1	3.55479352696516e-05	3.19584358120635e-05	0.000105093533244588
cplazo_fijo_lag1	3.48039828696845e-05	0.000294264861155439	5.25467666222938e-05
ccheques_emitidos	3.28759637783802e-05	0.0010216511080279	0.000122609122118686
cinversion2	3.05725869994715e-05	0.00148940395383413	0.000140124710992784
active_quarter_delta1	3.03286444989655e-05	9.32621292705982e-05	6.13045610593428e-05
ctarjeta_visa_descuentos_lag1	2.97781971475348e-05	0.000721273831360073	0.000113851327681637
ctarjeta_visa_lag1	2.87790306537022e-05	0.00117601489273333	0.000131366916555735
catm_trx_other_delta1	2.71469379555136e-05	6.58865892960657e-05	9.63357388075387e-05
Master_madelantopesos_lag1	2.52863043480118e-05	7.77019872046292e-06	4.37889721852449e-05
cseguro_auto_lag1	2.3704776223207e-05	0.000369703869435551	6.13045610593428e-05
