Feature	Gain	Cover	Frequency
chomebanking_trx_lag1	0.00332767213612995	0.00304018574580335	0.00713408213408213
mcomisiones_otras	0.00331822769040381	0.00372492920914917	0.00521235521235521
Visa_cconsumos_lag1	0.00323747591616878	0.00491056172491472	0.00610740610740611
mtransferencias_recibidas_lag1	0.00317098949281229	0.00527324306773137	0.00651983151983152
Visa_mconsumospesos_lag1	0.00296050292774093	0.00259066986417526	0.00608985608985609
Visa_Finiciomora	0.00295932007317228	0.00540735955929672	0.00118462618462618
Visa_mpagospesos	0.0029428378896291	0.0053890865591182	0.00652860652860653
mpasivos_margen_lag1	0.00293054094602669	0.00455129168712114	0.0063969813969814
Master_fultimo_cierre_lag1	0.00286052687293103	0.00400803431436442	0.00596700596700597
mcaja_ahorro_dolares	0.00285642197514054	0.00554026953930897	0.00565110565110565
Visa_mfinanciacion_limite_lag1	0.00285237757419136	0.00257478725680493	0.00503685503685504
Visa_mconsumospesos	0.00282464329469	0.00264560108936267	0.00638820638820639
Visa_mpagominimo_delta1	0.00278275783753632	0.00330658521137698	0.00527378027378027
mpasivos_margen_delta1	0.00275166029082178	0.00342843507735173	0.00594945594945595
Master_fultimo_cierre	0.00268402595689744	0.00239494010782808	0.00573885573885574
thomebanking	0.00264757424021385	0.00198757620706703	0.00161460161460162
mcomisiones	0.00262522785290817	0.00260231929279891	0.00457177957177957
ccomisiones_mantenimiento	0.0026147200331501	0.00287565838173429	0.00115830115830116
mcuenta_debitos_automaticos	0.00260706729396619	0.00754698348654226	0.00418567918567919
mpayroll_lag1	0.00260177393406815	0.005171097471738	0.00436117936117936
Visa_mconsumospesos_delta1	0.00251230263722113	0.00396447585661487	0.00588803088803089
ccomisiones_otras	0.00248472704597768	0.00527039697950271	0.00451912951912952
Visa_mlimitecompra	0.00245303767076445	0.00296236331767868	0.0038961038961039
Visa_fultimo_cierre_lag1	0.00243751691683293	0.00265653924694782	0.00552825552825553
Visa_cconsumos	0.00242154247062162	0.00331702171781704	0.0048964548964549
Visa_msaldopesos	0.0023746635186727	0.00362293206173175	0.00515093015093015
Visa_msaldototal	0.00236748325996676	0.00221727512202322	0.00414180414180414
mtransferencias_emitidas	0.00236518709759985	0.0100013024068616	0.00687083187083187
mcomisiones_mantenimiento_lag1	0.00235690315998556	0.00603196930048353	0.00413302913302913
mtarjeta_visa_debitos_automaticos_lag1	0.00231957327800423	0.00413706223281329	0.00432607932607933
cmobile_app_trx	0.00229475060339961	0.00346288966743832	0.00488767988767989
Visa_mlimitecompra_lag1	0.00228863207955792	0.00336292391752157	0.00405405405405405
mtransferencias_emitidas_lag1	0.00218446957396037	0.00291032112422057	0.0051948051948052
ccomisiones_otras_lag1	0.00218379197515236	0.00449380779521394	0.00436995436995437
mtarjeta_visa_debitos_automaticos_delta1	0.00217551421188885	0.00479306992912647	0.00360652860652861
mcomisiones_otras_lag1	0.00214714169391363	0.00159809016448938	0.0038961038961039
mtransferencias_recibidas_delta1	0.00214353097224127	0.00371668243505926	0.00497542997542998
mtarjeta_visa_consumo_lag1	0.00213985420351196	0.00435800600295795	0.00316777816777817
Visa_mconsumosdolares_lag1	0.00208380345971119	0.00306632559366952	0.00465952965952966
Master_mlimitecompra	0.00206462779016413	0.00203552193040459	0.00333450333450333
Visa_Finiciomora_lag1	0.00205491007703877	0.00387013470120749	0.000921375921375921
mtransferencias_emitidas_delta1	0.00199633178779667	0.00346766628228305	0.00387855387855388
ccallcenter_trx_delta1	0.0019875533234009	0.00222358032467585	0.00112320112320112
ctarjeta_debito_trx	0.00198683540659881	0.00153109142943916	0.00307125307125307
mcomisiones_lag1	0.00193345432934925	0.00144691583478794	0.0037995787995788
mpayroll_delta1	0.00193045389811759	0.00748540451477173	0.00415935415935416
mtarjeta_visa_debitos_automaticos	0.00192891551708814	0.00230826645267103	0.00380835380835381
cproductos_lag1	0.00192119295101204	0.00312978558345195	0.00410670410670411
cmobile_app_trx_lag1	0.00188942737767457	0.00307988291861123	0.00413302913302913
cprestamos_personales	0.00187169496250072	0.00314423614865431	0.00102667602667603
Visa_msaldopesos_lag1	0.00185026891786756	0.00200559556254032	0.00307125307125307
ctransferencias_recibidas	0.00183322811805854	0.00301344878246333	0.00331695331695332
Master_mlimitecompra_lag1	0.00180763562941198	0.00240816245801749	0.00305370305370305
mpagomiscuentas	0.00179011634215095	0.00314896642159187	0.0030975780975781
mcomisiones_otras_delta1	0.00178945973788379	0.00208195636691293	0.00348367848367848
tcallcenter	0.00177983855818427	0.00086598141019326	0.000921375921375921
ccaja_ahorro_delta1	0.00174802031263264	0.00583662858444702	0.000605475605475606
Visa_msaldototal_delta1	0.00172232209794337	0.00283998716211154	0.00381712881712882
Visa_msaldototal_lag1	0.00165378748624135	0.00171344528941118	0.00294840294840295
Visa_mconsumosdolares	0.00164075149300555	0.00232974268270944	0.00343980343980344
ctransferencias_recibidas_lag1	0.0016156070952986	0.00311667406765718	0.00387855387855388
Visa_msaldopesos_delta1	0.00160724985675744	0.00249015666186184	0.0032028782028782
Visa_cconsumos_delta1	0.00160674369026162	0.00332087141728192	0.00331695331695332
mautoservicio	0.00160263558660288	0.00552530372933543	0.00386977886977887
ctarjeta_visa_trx_lag1	0.00159262421287655	0.00499562353130399	0.00374692874692875
internet	0.00157704976121123	0.00336335868184731	0.00219375219375219
ccallcenter_trx	0.00148578720739597	0.00541599815421172	0.00207090207090207
mtarjeta_master_consumo	0.00148067039749225	0.00192356559819094	0.00152685152685153
mautoservicio_lag1	0.00141882752552968	0.00342942725758417	0.0035012285012285
mcomisiones_delta1	0.00139836037298731	0.00276445811773606	0.00312390312390312
mpagomiscuentas_lag1	0.00138654532429861	0.00415190716764564	0.00312390312390312
ctarjeta_debito	0.00134722165992148	0.00169899819985186	0.00246577746577747
ctarjeta_visa_debitos_automaticos_lag1	0.00130570073383566	0.00309922556724368	0.0023955773955774
Master_mpagominimo_lag1	0.00129081586669279	0.00189585962557206	0.0018954018954019
Master_msaldopesos	0.00128414937373095	0.00315123972384795	0.00200947700947701
Master_mpagospesos_lag1	0.00126643862667993	0.00319287877703916	0.00307125307125307
Visa_mconsumosdolares_delta1	0.00126451506684256	0.00164155099528784	0.00272025272025272
mtarjeta_visa_consumo_delta1	0.00125060161121959	0.00352653031342219	0.0032028782028782
Master_mpagominimo	0.00121531040907663	0.00497057820204859	0.00253597753597754
ctarjeta_debito_lag1	0.00118406586516424	0.00175618511737063	0.00214987714987715
mcuenta_debitos_automaticos_lag1	0.00118375693196114	0.00239820806188499	0.00276412776412776
cmobile_app_trx_delta1	0.00117707123456449	0.00198506941883534	0.00268515268515269
ccomisiones_otras_delta1	0.00113741838653017	0.00147267506112325	0.00207967707967708
ctransferencias_emitidas	0.00113079284879647	0.00483503360737738	0.00275535275535276
ccaja_seguridad	0.00111422987595281	0.0030846416918217	0.000658125658125658
Master_fultimo_cierre_delta1	0.00110515830829401	0.00149001991013773	0.00200947700947701
ctarjeta_debito_trx_lag1	0.00109511222581194	0.00423513375727459	0.00298350298350298
ccaja_seguridad_lag1	0.00108572386360571	0.000500638497174981	0.000298350298350298
mautoservicio_delta1	0.00107873195402784	0.00508770567321	0.00265005265005265
mcomisiones_mantenimiento_delta1	0.00106741060791079	0.00764646457734655	0.00162337662337662
ctransferencias_emitidas_lag1	0.00105614583956412	0.0040440135531968	0.00222885222885223
internet_lag1	0.0010327978309299	0.00303212418486908	0.00207967707967708
Visa_fultimo_cierre_delta1	0.00100267497565938	0.00188283515532625	0.002000702000702
Master_mpagospesos	0.000976851817558782	0.00356090573608404	0.00285187785187785
Master_status_lag1	0.00093491335487726	0.00214925385279136	0.000351000351000351
mtarjeta_master_consumo_lag1	0.000884943902625597	0.00190130387282604	0.000824850824850825
Master_msaldototal_lag1	0.000860783531812651	0.00119360757180644	0.00165847665847666
Visa_mpagado	0.000855896785598553	0.00310589841569317	0.00201825201825202
ctarjeta_visa_trx_delta1	0.000839720578761091	0.00185966543752693	0.00186907686907687
ctransferencias_emitidas_delta1	0.000827709654411181	0.00247557610760988	0.00164092664092664
ctarjeta_visa_debitos_automaticos	0.000820524190518857	0.00138801380328492	0.00165847665847666
ctarjeta_debito_trx_delta1	0.000819074794748726	0.00348328566762067	0.00205335205335205
cplazo_fijo	0.000817343805942724	0.00274079408626029	0.000403650403650404
Master_msaldototal	0.000788539036992305	0.00178946625313124	0.00249210249210249
Master_mconsumospesos	0.000783201221959604	0.00182670398368926	0.00216742716742717
ccajas_consultas_delta1	0.000777234495293098	0.00391915941861693	0.00071955071955072
ctransferencias_recibidas_delta1	0.000775866194471461	0.00222625857796406	0.00199192699192699
Master_mconsumospesos_lag1	0.000756270543210855	0.00209440426659707	0.00207967707967708
cprestamos_personales_delta1	0.000739078035959239	0.00202123054965335	0.000377325377325377
Master_msaldopesos_lag1	0.000735775565067267	0.00190306231649349	0.00136890136890137
mextraccion_autoservicio	0.000733275200146858	0.00281675897627268	0.00171990171990172
ccuenta_debitos_automaticos_lag1	0.000713387157816352	0.00311683487407505	0.00143032643032643
mplazo_fijo_dolares	0.00070993566328601	0.00306653722171225	0.000561600561600562
Master_mpagospesos_delta1	0.00070668588309181	0.00409903213287923	0.00158827658827659
mextraccion_autoservicio_delta1	0.000700360151713906	0.00321474397015173	0.00186907686907687
ccomisiones_mantenimiento_lag1	0.000668928455709439	0.001306814440385	0.00116707616707617
mprestamos_prendarios	0.000639042976667444	0.00618131652325839	0.000658125658125658
mcuenta_debitos_automaticos_delta1	0.000625836530574591	0.00314943501550984	0.00150930150930151
thomebanking_lag1	0.000624889499955682	0.000585157639831328	0.00114075114075114
mpagomiscuentas_delta1	0.000615251522931779	0.00130941530268824	0.00154440154440154
mextraccion_autoservicio_lag1	0.00060022182697542	0.00156984732087597	0.00196560196560197
cpagomiscuentas_lag1	0.000589301813055565	0.00121588675262303	0.00135135135135135
tcuentas_lag1	0.00058532778878865	0.00383423578834753	0.000561600561600562
ccaja_ahorro_lag1	0.000582100318268794	0.00131617403813901	0.00110565110565111
ccuenta_debitos_automaticos	0.000571200449956799	0.00223412658419939	0.00154440154440154
Master_mfinanciacion_limite_delta1	0.000564237918758637	0.00447538557409435	0.000921375921375921
Master_mpagominimo_delta1	0.000557870730290733	0.00192477118290589	0.00121095121095121
Visa_mpagado_delta1	0.000540395465595761	0.00198274745757673	0.00114075114075114
Master_msaldototal_delta1	0.000534981316456906	0.00247101938511466	0.00107932607932608
matm_lag1	0.000534814121212219	0.00226599151127698	0.00143910143910144
ccajas_trx_delta1	0.000530909927421855	0.00134082082699277	0.000552825552825553
Master_mconsumospesos_delta1	0.000517531190844666	0.00166199163817409	0.00123727623727624
ctarjeta_visa_debitos_automaticos_delta1	0.000513906495048158	0.00211920135770308	0.000816075816075816
cextraccion_autoservicio	0.000507336846395994	0.0013960547420705	0.0010968760968761
cpagomiscuentas	0.000506484324287879	0.00251023931351523	0.0013952263952264
mplazo_fijo_dolares_delta1	0.000499992290628266	0.00441231493356863	0.000631800631800632
Visa_status_lag1	0.0004919479819383	0.000460868953755403	0.000131625131625132
Visa_msaldodolares_lag1	0.000488965214762809	0.00139409780056735	0.0013952263952264
cextraccion_autoservicio_lag1	0.000464205999794746	0.00331045128498239	0.00121095121095121
Master_msaldopesos_delta1	0.000445670707116747	0.00173431142824174	0.00107055107055107
matm_delta1	0.000433221732027875	0.00145026828558892	0.00136890136890137
matm	0.00042872167464109	0.000944320473346324	0.00121095121095121
ctarjeta_master	0.0004226744227639	0.00037738362181144	0.000263250263250263
catm_trx_lag1	0.000422599992693968	0.00215813327115061	0.000956475956475957
tmobile_app	0.000419915951122381	0.000257981689846279	0.000851175851175851
Visa_mpagosdolares_lag1	0.000415512907311305	0.0007037125962065	0.000956475956475957
tcallcenter_lag1	0.000412451921757864	0.00101100786801689	0.000605475605475606
Master_cconsumos	0.000407963470707564	0.0019719664762934	0.00105300105300105
Visa_mpagosdolares	0.000406356564167814	0.000897027475771203	0.000921375921375921
ccallcenter_trx_lag1	0.000392477816934884	0.00288007121260776	0.000877500877500878
tpaquete7	0.000372926154164898	0.00148347473364248	0.000236925236925237
ctarjeta_master_trx	0.000364212770627551	0.0028171671712383	0.00093015093015093
Visa_mfinanciacion_limite_delta1	0.000361530321607444	0.000708979045009985	0.000737100737100737
mcaja_ahorro_adicional_lag1	0.000360086953099129	0.00461262157114064	0.000780975780975781
Visa_delinquency	0.000356753894493076	0.000203802979994745	0.000228150228150228
thomebanking_delta1	0.000354205657081064	0.00099995424184639	0.000702000702000702
Master_cconsumos_lag1	0.000349749208566374	0.000830756849319089	0.000798525798525799
Visa_mpagado_lag1	0.000339712373408396	0.00141976511545344	0.000912600912600912
Master_cconsumos_delta1	0.000332514639384777	0.00062923342773789	0.000693225693225693
cseguro_accidentes_personales_lag1	0.000315274042256071	0.000430249619905956	0.0005001755001755
mttarjeta_master_debitos_automaticos_lag1	0.000309491285614918	0.00134170163217499	0.00071955071955072
cpayroll_trx_lag1	0.000306826178977744	0.000941402941344112	0.000702000702000702
mttarjeta_master_debitos_automaticos	0.000305623874448242	0.00233407742746934	0.000649350649350649
ccajas_otras_delta1	0.000300557433011857	0.000979840927297756	0.000175500175500176
Visa_Fvencimiento_delta1	0.000295770294549046	0.000171425202477845	0.000579150579150579
Master_Fvencimiento_delta1	0.000294889426489245	0.000205450280321509	0.000631800631800632
cseguro_accidentes_personales	0.000292669748130224	0.000441168777309163	0.000544050544050544
Visa_mconsumototal_lag1	0.00028383077145104	0.000277855262261835	0.000596700596700597
catm_trx	0.000277899023270458	0.00159785389799934	0.000754650754650755
Master_mlimitecompra_delta1	0.000277548044776518	0.00134741551209218	0.000447525447525448
mplazo_fijo_dolares_lag1	0.000274545173458909	0.00306392083487011	0.000623025623025623
cpagomiscuentas_delta1	0.000271822810380781	0.00156800507559306	0.000640575640575641
Visa_mconsumototal	0.000268644666943425	0.000353871514554664	0.000544050544050544
minversion1_pesos	0.000265629886096921	0.00327598804440646	0.00028957528957529
cextraccion_autoservicio_delta1	0.000262708528591147	0.000650102578792418	0.000605475605475606
ccuenta_debitos_automaticos_delta1	0.000256776889942581	0.00200479407925587	0.000412425412425412
mtarjeta_master_consumo_delta1	0.000254302622049554	0.00221639300382029	0.000579150579150579
mforex_sell_lag1	0.000246397072202275	0.000585174091208372	0.000649350649350649
ccajas_extracciones	0.00023605088741375	0.00249768745348602	0.000640575640575641
Visa_mlimitecompra_delta1	0.000234662879268464	0.000549076139857127	0.00042997542997543
matm_other_lag1	0.00022530829678461	0.00113650406972057	0.000596700596700597
Visa_msaldodolares	0.000224406460701606	0.000614853456707449	0.000535275535275535
Visa_fechaalta_delta1	0.00022050548839317	0.000329957777435774	0.000473850473850474
Visa_msaldodolares_delta1	0.000219602401148804	0.00154213462868055	0.000552825552825553
cprestamos_personales_lag1	0.000218021885990185	0.000850667804206427	0.000447525447525448
mforex_sell	0.000215190019244793	0.000827350796378824	0.000517725517725518
Master_fechaalta_delta1	0.000215071271798085	0.000118871471601123	0.000517725517725518
Master_Finiciomora	0.000213978346526808	0.000913666614776037	0.000228150228150228
matm_other	0.000191301581742702	0.000889711478886744	0.0005001755001755
matm_other_delta1	0.000191230874617583	0.00104571239545614	0.000535275535275535
mttarjeta_master_debitos_automaticos_delta1	0.000179065121235363	0.00172300052724995	0.00042997542997543
mcaja_ahorro_adicional	0.000178119608943308	0.00173909955132675	0.000315900315900316
tmobile_app_lag1	0.000177008824110707	0.000104044532876056	0.00042997542997543
Visa_status_delta1	0.000174097055160929	0.00112006520499121	0.000403650403650404
Visa_mconsumototal_delta1	0.000172051424053638	0.000234918712906463	0.000465075465075465
cseguro_vida_lag1	0.000168199134800171	0.00224405788661482	0.00042997542997543
minversion2	0.000167513038350487	0.00368637768552296	0.000333450333450333
mforex_sell_delta1	0.00016712430767939	0.000831839627980046	0.000421200421200421
tpaquete9	0.00016457160176899	0.000576012836817034	0.000201825201825202
mcheques_depositados_delta1	0.000164511674803692	0.00433220275181084	0.000465075465075465
cprestamos_hipotecarios	0.000163744884307021	0.00116905547491632	8.77500877500878e-05
ccajas_otras	0.000161544015615843	0.00100093166990506	0.00014040014040014
cseguro_vivienda_lag1	0.000159059740928946	0.000290965310562876	0.000245700245700246
tcallcenter_delta1	0.000155803339308753	0.000373745550389293	0.000263250263250263
Visa_mpagosdolares_delta1	0.000154103038896806	0.00147514361728153	0.00093015093015093
catm_trx_delta1	0.000149481123810361	0.000889907196208013	0.000421200421200421
active_quarter_lag1	0.000148520369356209	9.1267914597082e-05	0.000280800280800281
minversion2_lag1	0.00014525738365786	0.00339498077733134	0.000333450333450333
cseguro_vivienda	0.000144566499758341	0.000250793751098625	0.000254475254475255
ctarjeta_master_trx_lag1	0.000144286580909885	0.000439952225009517	0.000377325377325377
cforex_buy_delta1	0.000143591630093826	0.00167999006255265	0.000149175149175149
Master_mconsumosdolares	0.000140465149745873	0.000232288269019151	0.000324675324675325
mcheques_emitidos_delta1	0.000140212291358973	0.00237826822054218	0.000307125307125307
Visa_delinquency_lag1	0.000139100159164695	5.24813602650293e-05	7.02000702000702e-05
ccajas_trx_lag1	0.000137743805219829	0.000812481995464282	0.000965250965250965
mcaja_ahorro_adicional_delta1	0.000136394334529844	0.00234996621376062	0.000333450333450333
ctarjeta_debito_delta1	0.000136382110804141	0.00270632265861409	0.000272025272025272
active_quarter	0.000135005823957307	8.69085313898795e-05	0.000166725166725167
cpayroll_trx_delta1	0.000131890537830796	0.000239343669912307	0.000342225342225342
Master_delinquency	0.000130721922130364	6.50753914297651e-05	0.000105300105300105
catm_trx_other	0.000128774351707314	0.00127998270784482	0.000254475254475255
Master_msaldodolares_lag1	0.000127829969357642	0.000758414428953438	0.000263250263250263
tpaquete9_lag1	0.000125316535791435	0.000736212407412274	0.000201825201825202
cliente_edad_delta1	0.000121947437691948	0.000347371212472857	0.000219375219375219
Master_mconsumosdolares_delta1	0.000121476755672894	0.000335164599652038	0.00035977535977536
Master_mconsumosdolares_lag1	0.000119072014906235	0.000265281467063229	0.000254475254475255
ctarjeta_master_trx_delta1	0.000116102840115659	0.000970623213016186	0.00028957528957529
ccajas_trx	0.000112904907712244	0.000318157351431274	0.000394875394875395
mprestamos_hipotecarios	0.000110811085006152	0.000704019302395434	5.26500526500527e-05
Master_mpagado_delta1	0.000110036498796536	0.000622317824931354	0.000228150228150228
mcheques_depositados	0.000104727866678281	0.00112413008537836	0.000315900315900316
minversion1_pesos_delta1	0.000104241659038453	0.000166645343699613	0.000149175149175149
ccajas_consultas	9.95970930942723e-05	0.000605382020484139	0.000193050193050193
catm_trx_other_lag1	9.80207386339558e-05	0.000762692173167514	0.000263250263250263
Master_msaldodolares	9.53061770142804e-05	0.00192148762707357	0.000193050193050193
mprestamos_hipotecarios_lag1	9.35377864627887e-05	0.00214703701042551	0.000175500175500176
ctarjeta_visa_delta1	8.88546031855631e-05	0.0012831198232505	0.000193050193050193
tmobile_app_delta1	8.83794708538761e-05	0.000393145508513602	0.000219375219375219
ccajas_extracciones_lag1	8.66091448216618e-05	0.000764655679774181	0.000236925236925237
ccajas_extracciones_delta1	8.46186368558769e-05	0.000717589757544179	0.000236925236925237
Master_mpagado	8.12086851737258e-05	0.000311042941842991	0.000219375219375219
mprestamos_prendarios_lag1	8.01489063236112e-05	0.000918233841436884	0.000122850122850123
Master_mconsumototal_lag1	7.94950107267449e-05	8.29241314481703e-05	0.000175500175500176
Master_mconsumototal	7.92376995034954e-05	0.000112346762781541	0.000193050193050193
ccajas_depositos_lag1	7.83610888502154e-05	0.00054897264293112	0.000131625131625132
Master_delinquency_lag1	7.5971849084672e-05	0.000217995189064648	8.77500877500878e-05
cseguro_vida	7.52878875105027e-05	0.000420009216969722	0.000166725166725167
mtarjeta_visa_descuentos_delta1	7.4400081948652e-05	0.000445922839092405	0.000175500175500176
ctarjeta_master_debitos_automaticos_lag1	7.03227896759185e-05	0.000274503043170396	0.000166725166725167
Master_status_delta1	6.62974252344062e-05	0.000183911565944929	0.000210600210600211
ctarjeta_master_debitos_automaticos	6.43933485210827e-05	0.000235285431865178	0.000122850122850123
internet_delta1	6.40401192095758e-05	0.000112210054155398	0.000193050193050193
mtarjeta_visa_descuentos_lag1	6.28615773133689e-05	0.000189867736800084	0.000157950157950158
cforex_sell	5.90424087747017e-05	0.000163828605345489	9.65250965250965e-05
cforex_lag1	5.87463393088e-05	0.000422319206568974	0.000131625131625132
mprestamos_hipotecarios_delta1	5.54536048811287e-05	1.6960751840573e-05	9.65250965250965e-05
ccheques_depositados_delta1	5.27836255861136e-05	0.000894099903022438	9.65250965250965e-05
Master_mpagosdolares_lag1	5.18171662091314e-05	0.00022661061302607	0.000210600210600211
ccheques_emitidos	5.14622181290904e-05	0.000739072938868671	9.65250965250965e-05
cforex_sell_lag1	5.12580536525705e-05	0.00108706914919619	0.000105300105300105
Master_mpagosdolares	4.93344376661587e-05	0.000160373198274092	0.000201825201825202
cplazo_fijo_lag1	4.82233446772587e-05	0.000335918505245133	6.14250614250614e-05
ctarjeta_visa_lag1	4.78887051673685e-05	0.00156624601403351	0.000228150228150228
ccajas_consultas_lag1	4.44594670193249e-05	0.000299877322730167	0.00014040014040014
Master_msaldodolares_delta1	4.29556755990925e-05	0.000847752048643989	0.000114075114075114
mprestamos_prendarios_delta1	4.16144517821958e-05	0.00168519904739125	0.000166725166725167
cforex	4.1577842402044e-05	0.000130326959343277	0.000114075114075114
ccheques_depositados_lag1	3.88546605808195e-05	0.000495944525398032	5.26500526500527e-05
Master_mpagado_lag1	3.78584400031147e-05	0.000186480684041757	9.65250965250965e-05
tpaquete7_lag1	3.74977879425054e-05	0.00114614480837806	0.000298350298350298
ccajas_depositos	3.70113726268667e-05	0.000580996136567729	9.65250965250965e-05
minversion1_pesos_lag1	3.49229971211228e-05	0.000846199826463429	9.65250965250965e-05
ctarjeta_master_debitos_automaticos_delta1	3.40219849735411e-05	0.000116553294931604	7.8975078975079e-05
ccheques_emitidos_lag1	3.26883879843484e-05	0.000461188712914856	7.02000702000702e-05
mforex_buy_delta1	3.15547519038492e-05	0.000665180072762235	5.26500526500527e-05
Master_mconsumototal_delta1	3.07158803280169e-05	4.13165135173247e-05	8.77500877500878e-05
cforex_delta1	2.95231802403092e-05	0.000263146804346092	7.02000702000702e-05
mforex_buy	2.90707074383274e-05	0.000668816522217632	5.26500526500527e-05
Master_mpagosdolares_delta1	2.89787896028427e-05	1.44413740574374e-05	7.02000702000702e-05
cinversion2	2.77780613397672e-05	0.00120068614365318	0.000114075114075114
