Feature	Gain	Cover	Frequency
Visa_mconsumospesos_delta1	0.0022382213829637	0.0035010005776318	0.00521769632130486
Visa_mconsumosdolares_lag1	0.00222692428849508	0.00340843722007745	0.00478800368307976
ccomisiones_otras_lag1	0.00216369373008472	0.00459370648558524	0.00440215723242864
mcomisiones_lag1	0.00213670032142839	0.00152370246935211	0.00396369535668874
Visa_Finiciomora_lag1	0.00211343287927876	0.00405708553489029	0.000920769939053799
mtransferencias_recibidas_delta1	0.00211247424245853	0.00373363859607827	0.00510369623361249
mcomisiones_otras_lag1	0.0020746549409092	0.00138117270077997	0.00374446441881878
Visa_msaldopesos_delta1	0.00207284267639878	0.00282560522518528	0.00398123383171833
mtarjeta_visa_consumo_lag1	0.00205028871839889	0.00298901368594715	0.00298154075503135
cprestamos_personales	0.00204178364110213	0.00318003068079933	0.00110492392686456
Master_mlimitecompra	0.00200325035266711	0.00241087555446057	0.00340246415574166
mcomisiones_otras_delta1	0.0019580633715015	0.00281271061802368	0.00381461831893717
cmobile_app_trx_lag1	0.00194916018109312	0.00370052378587292	0.00433200333231026
mtransferencias_emitidas_delta1	0.00193860529830867	0.00389594458986213	0.00379707984390757
mtarjeta_visa_debitos_automaticos_delta1	0.00193832244791852	0.00479746654152956	0.00327092559301969
mtarjeta_visa_debitos_automaticos	0.00191300567139421	0.0022026320049834	0.00399877230674793
cproductos_lag1	0.00186232209882407	0.0029328233023983	0.00404261849432192
mtransferencias_emitidas_lag1	0.00185898731115832	0.00352341743174926	0.00469154207041698
tcallcenter	0.00185088602073096	0.000625271873437714	0.000789231376331828
ctarjeta_debito_trx	0.00182272631374925	0.00168196603308766	0.00270092515455781
ccallcenter_trx_delta1	0.00179577463972987	0.00270880630729317	0.00116630858946815
Visa_mconsumosdolares	0.0017866955389499	0.00253688135623281	0.00363923356864121
ccaja_ahorro_delta1	0.00177538868558311	0.00593171394206815	0.000613846626035866
ctransferencias_recibidas_lag1	0.00176751300638058	0.00319583119918159	0.00417415705704389
ccallcenter_trx	0.0017511143315347	0.00645057808028169	0.00247292497917306
mpayroll_delta1	0.00174889302242631	0.00726376761670964	0.0036567720436708
mpagomiscuentas	0.00170916271016782	0.00342863978364957	0.00294646380497216
Master_mlimitecompra_lag1	0.00166951493041667	0.00226262913990065	0.00301661770509054
mcomisiones_delta1	0.00166077092499151	0.00260415101523058	0.00363046433112641
Visa_msaldopesos_lag1	0.00165343684734797	0.00221693048400813	0.00317446398035691
Visa_msaldototal_delta1	0.00164362714893113	0.00295232412177223	0.00384969526899636
ccaja_seguridad_lag1	0.00160657686674202	0.000502949960279185	0.000298154075503135
ctransferencias_recibidas	0.001576181595223	0.00233586431482315	0.00310431008023852
ctarjeta_visa_trx_lag1	0.00154575797429209	0.00555171746472585	0.00381461831893717
internet	0.00150083704405104	0.00376411500148518	0.00203446310343316
mautoservicio	0.00145800669967547	0.0061169774014288	0.0036743105187004
Visa_cconsumos_delta1	0.00143936665886572	0.00313979504596963	0.00286754066733897
mtarjeta_master_consumo	0.00136222849374473	0.0013733832634868	0.00121892401455693
mautoservicio_lag1	0.00136057272171923	0.00288397845500392	0.00326215635550489
mtarjeta_visa_consumo_delta1	0.00126847910196343	0.00320250206389219	0.00290261761739817
cmobile_app_trx_delta1	0.00126394638211076	0.00243488157158683	0.00277984829219099
ctarjeta_visa_debitos_automaticos_lag1	0.00124863323058389	0.00271796364726598	0.00222738632875871
Visa_mconsumosdolares_delta1	0.00123386538030793	0.00174756538750705	0.00262200201692463
ctarjeta_debito	0.0012286351144533	0.00166096547515685	0.00242030955408427
mcomisiones_mantenimiento_delta1	0.00122708875552383	0.00865199342188148	0.00168369360284123
Master_mpagospesos_lag1	0.00121085988828599	0.00279376705256712	0.00255184811680624
Master_msaldototal	0.00120105222408244	0.00256300771454454	0.00270092515455781
Master_msaldopesos	0.00119287601002788	0.00296604694047439	0.00204323234094795
Master_fultimo_cierre_delta1	0.0011906696470022	0.00127984191226959	0.00222738632875871
Master_mpagominimo	0.00115535898133658	0.00501697143648041	0.00243784802911387
Visa_fultimo_cierre_delta1	0.0011376279343364	0.00220159825525145	0.00222738632875871
mautoservicio_delta1	0.00113419047425432	0.00464689670178014	0.0027535405796466
Master_mpagominimo_lag1	0.00113253341050893	0.00178495891998744	0.0018152321655632
Master_status_lag1	0.00111927146658727	0.00224335832389834	0.000333231025562327
mpagomiscuentas_lag1	0.00111327690753645	0.00399696361988446	0.00249923269171746
ctarjeta_debito_lag1	0.00111267701257733	0.00191978729523794	0.00195553996579997
ctransferencias_emitidas	0.00109972397904781	0.00445295239826124	0.002736002104617
ccomisiones_otras_delta1	0.00109351154624488	0.00174097689145971	0.00205200157846275
mcuenta_debitos_automaticos_lag1	0.00104152778595909	0.00193712674248148	0.00235015565396589
ctransferencias_emitidas_lag1	0.00100589572313181	0.00298892226746799	0.00199061691585917
ctarjeta_debito_trx_lag1	0.000969287747077265	0.00411425452564884	0.00282369447976498
Master_mconsumospesos	0.000928481067569112	0.00178369746768452	0.00201692462840356
Visa_mpagado	0.000921184700771681	0.00248372925663534	0.00178892445301881
Master_mpagospesos_delta1	0.00091301855682425	0.00504261539358924	0.00206954005349235
ctarjeta_visa_trx_delta1	0.000909946515974896	0.00197409148241411	0.00192046301574078
cplazo_fijo	0.000902474162412586	0.00251753223631505	0.000394615688165914
Master_mpagospesos	0.000901965376208778	0.00338213615430304	0.00297277151751655
ccaja_seguridad	0.000895239336449914	0.00311009063587408	0.000613846626035866
internet_lag1	0.000878013224292211	0.00318174301333625	0.00178892445301881
ccajas_consultas_delta1	0.000816980249771225	0.00439523397630752	0.000754154426272636
ctransferencias_emitidas_delta1	0.000816514425514989	0.00275990386860375	0.00157846275266366
ccomisiones_mantenimiento_lag1	0.00080405749501998	0.00128395068206995	0.00109615468934976
ctarjeta_debito_trx_delta1	0.000758821947935567	0.0029846302005492	0.00187661682816679
ctarjeta_visa_debitos_automaticos	0.00074863978101597	0.00106948269990159	0.00157846275266366
ccaja_ahorro_lag1	0.000738292714162726	0.00110955298385792	0.00107861621432017
ctransferencias_recibidas_delta1	0.000732797252448843	0.00236274955388254	0.00187661682816679
Master_msaldototal_lag1	0.000725487208225569	0.00148411765433287	0.00186784759065199
ccuenta_debitos_automaticos_lag1	0.000717662364533364	0.00278417164015059	0.00131538562721971
Master_mconsumospesos_lag1	0.000713959442121226	0.00187272687213417	0.0018327706405928
mextraccion_autoservicio_delta1	0.000697923039011038	0.00290192370305854	0.00177138597798921
mextraccion_autoservicio	0.000690034221392739	0.00279991655585048	0.00185907835313719
Master_msaldopesos_lag1	0.000680273129923248	0.00120492976044682	0.0013855395273381
mprestamos_prendarios	0.000662019856983687	0.00635200556828361	0.000675231288639453
ccuenta_debitos_automaticos	0.00065250404431897	0.00212038382698218	0.0013943087648529
cpayroll_trx_lag1	0.000636908425797655	0.000396158374813276	0.000570000438461876
mcuenta_debitos_automaticos_delta1	0.000630829370902158	0.00316247978997608	0.00149953961503047
Master_mfinanciacion_limite_delta1	0.000607306222040253	0.00518123311081657	0.00101723155171658
ctarjeta_master	0.000602122695261608	0.000251845178964141	0.000245538650414346
mextraccion_autoservicio_lag1	0.000592716566055609	0.00142617229674173	0.00214846319112553
mtarjeta_master_consumo_lag1	0.000569436718718715	0.00150558074988765	0.00078046213881703
mpagomiscuentas_delta1	0.000558117197999156	0.00143768281892578	0.00149077037751567
matm_lag1	0.000555519562812016	0.00210351397315126	0.00174507826544482
cpagomiscuentas_lag1	0.000544407619430222	0.000824940185506473	0.00123646248958653
Master_mpagominimo_delta1	0.000542292936089943	0.00261689745083033	0.00111369316437936
thomebanking_lag1	0.000537551303219784	0.000536488347884167	0.000955846889112992
Visa_mpagado_delta1	0.000537265175084581	0.00157349885120188	0.000920769939053799
mplazo_fijo_dolares_delta1	0.000519486266953898	0.00419514224022585	0.000578769675976674
cpagomiscuentas	0.000515797322587135	0.00238330498358098	0.0013592318147937
ctarjeta_visa_debitos_automaticos_delta1	0.000512777786271812	0.00177440108265911	0.000640154338580261
matm	0.000511910993585239	0.000878849248517715	0.00130661638970492
tcuentas_lag1	0.000504437351877656	0.00485825722259092	0.000631385101065462
mplazo_fijo_dolares	0.000503282182930478	0.00276657948830236	0.000464769588284299
ccajas_trx_delta1	0.000494641115543971	0.00148321620063829	0.000675231288639453
cextraccion_autoservicio	0.000481761848957829	0.0012526947654029	0.00106984697680537
Visa_mfinanciacion_limite_delta1	0.000480411291693189	0.000845729529937637	0.00073661595124304
ccallcenter_trx_lag1	0.000480165225737813	0.00327468393227723	0.000938308414083395
cextraccion_autoservicio_lag1	0.000454791167182641	0.00265688260516262	0.00115753935195335
Master_mlimitecompra_delta1	0.000451939522871087	0.00169574269052502	0.000701539001183847
cprestamos_personales_lag1	0.000450373916853503	0.00120864877461711	0.000578769675976674
Master_msaldototal_delta1	0.000446485062348433	0.00280402547903756	0.00096461612662779
Visa_status_lag1	0.000443177311134774	0.000777025781894863	0.000245538650414346
Visa_mpagosdolares_lag1	0.000439376991686478	0.00112137020276858	0.00103477002674617
Visa_msaldodolares_lag1	0.000428127488758293	0.00157800397226084	0.00149077037751567
Visa_mpagosdolares	0.000404468493709699	0.00110177167606039	0.00102600078923138
mttarjeta_master_debitos_automaticos_lag1	0.000400227619227211	0.0014216170182286	0.00082430832639102
catm_trx_lag1	0.000384283464069688	0.00203306537458905	0.00106107773929057
Master_mconsumospesos_delta1	0.000381821779100657	0.00146434580064239	0.00102600078923138
Master_msaldopesos_delta1	0.000381810647111346	0.00112507894002931	0.000982154601657386
tpaquete7	0.000373623055822929	0.00153227172467883	0.000271846362958741
Master_cconsumos_delta1	0.000368909756015247	0.00124261465098282	0.000789231376331828
thomebanking_delta1	0.00036754857621261	0.00100736039211749	0.000701539001183847
matm_delta1	0.000365324420660889	0.0012259675146548	0.00104353926426097
ccajas_otras_delta1	0.000358687929648587	0.000819866076446816	0.000157846275266366
Master_cconsumos_lag1	0.000358098627972739	0.000958522523818416	0.00082430832639102
Master_cconsumos	0.000355877892551302	0.00176992050347374	0.00103477002674617
Visa_mlimitecompra_delta1	0.000346159244229941	0.000465409943490761	0.000684000526154251
mttarjeta_master_debitos_automaticos	0.000333815699043462	0.00294413794975369	0.000754154426272636
mcaja_ahorro_adicional_lag1	0.00033045546867565	0.00477205358480596	0.000762923663787434
cprestamos_personales_delta1	0.000318983642610702	0.00199946095400542	0.000315692550532731
tmobile_app	0.000317174975929186	0.000182267663527938	0.000684000526154251
tcallcenter_lag1	0.000316348005643029	0.00108964377236865	0.000456000350769501
Visa_mpagado_lag1	0.000309188384589262	0.00152918382012677	0.000859385276450213
mtarjeta_master_consumo_delta1	0.000301897539871796	0.00211252712961668	0.000640154338580261
Visa_msaldodolares_delta1	0.000298953017894533	0.00201546823767274	0.000701539001183847
Visa_mconsumototal	0.00028076028511076	0.000153726461547555	0.000508615775858289
Visa_status_delta1	0.000276500751664267	0.000767626627773761	0.00036830797562152
Visa_msaldodolares	0.000276486972551008	0.000622039401911491	0.000561231200947078
cextraccion_autoservicio_delta1	0.000270891583123182	0.000838563532927205	0.000762923663787434
catm_trx	0.000266788002980737	0.00205116469959385	0.000806769851361424
mplazo_fijo_dolares_lag1	0.000265270928847324	0.00195988641589576	0.00055246196343228
mforex_sell	0.000265010736188372	0.000880442476274328	0.000605077388521068
Visa_mconsumototal_delta1	0.000264499048739387	0.00034926805757088	0.00055246196343228
Visa_Fvencimiento_delta1	0.00026220261703652	0.00021060716198469	0.000631385101065462
ctarjeta_master_trx	0.00026165282557225	0.0027080970471462	0.000762923663787434
ccuenta_debitos_automaticos_delta1	0.000260977198909989	0.00204984710775508	0.000385846450651116
cseguro_accidentes_personales_lag1	0.000249941707605179	0.000490941314754464	0.000456000350769501
ccajas_extracciones	0.000249047015737522	0.00236209497609768	0.000657692813609857
cpagomiscuentas_delta1	0.000248615069372243	0.00158559193611044	0.000684000526154251
Visa_mconsumototal_lag1	0.000246580697412592	0.000323323002350348	0.000543692725917481
ctarjeta_master_trx_lag1	0.000244710620673706	0.000446254550987712	0.000377077213136318
Master_Fvencimiento_delta1	0.000242565896483301	0.000185524753621113	0.000631385101065462
mcaja_ahorro_adicional	0.000241441007092147	0.0019362629452242	0.00036830797562152
minversion1_pesos	0.000233950211467298	0.0027322026889406	0.00022800017538475
Visa_fechaalta_delta1	0.000233360351609903	0.000203011375412881	0.000534923488402683
matm_other	0.000232872310171491	0.0010203067672937	0.000578769675976674
Master_Finiciomora	0.000229849645615857	0.00111037084179556	0.000219230937869952
tmobile_app_lag1	0.000229228920605916	0.000158904106636452	0.000499846538343491
matm_other_lag1	0.000226561971402589	0.000938288439277398	0.000499846538343491
Master_fechaalta_delta1	0.000215711616832224	0.000143707855198179	0.000534923488402683
cseguro_accidentes_personales	0.000210801787225948	0.000340007871809024	0.000403384925680712
Master_mconsumosdolares_lag1	0.000206255312583536	0.000456662836273805	0.000447231113254703
matm_other_delta1	0.00019554883802518	0.00106964851093508	0.000499846538343491
mforex_sell_lag1	0.000191500615713799	0.000540902740704178	0.000464769588284299
Master_delinquency	0.000185622884652394	0.000121607744636839	0.000122769325207173
mttarjeta_master_debitos_automaticos_delta1	0.000178205258085573	0.00181740580776417	0.000429692638225106
tpaquete9	0.000172497936001948	0.000322498395397468	0.000210461700355154
mforex_sell_delta1	0.000171139096360614	0.000705803960927621	0.000385846450651116
active_quarter_lag1	0.000170189898401246	0.000110974364353843	0.000306923313017933
tpaquete9_lag1	0.000169070214263191	0.000504711529950007	0.00022800017538475
minversion2	0.00016495031506357	0.00307948868344505	0.000289384837988337
ccajas_otras	0.000163590437347804	0.0012115220911619	0.000166615512781164
catm_trx_delta1	0.000158993195118607	0.000654247389887419	0.000438461875739904
cprestamos_hipotecarios	0.000158290097133662	0.0011608342257537	8.76923751479809e-05
cseguro_vida_lag1	0.000157492616074595	0.00186139052055932	0.000377077213136318
cseguro_vivienda_lag1	0.000155387047207928	0.000320719416335063	0.000263077125443943
Visa_delinquency	0.000152941742250715	0.000121006315346988	0.000122769325207173
cforex_buy_delta1	0.000148682545853494	0.00177313901680935	0.000157846275266366
Master_delinquency_lag1	0.00014762747857572	0.000392940321637792	0.000105230850177577
cpayroll_trx_delta1	0.000145175058156675	0.00025287578426853	0.000324461788047529
ccajas_trx_lag1	0.000145086536769913	0.00109136553818823	0.00106107773929057
Master_mpagado	0.000145002080417456	0.000371403753848936	0.000280615600473539
minversion2_lag1	0.000141838841938854	0.00305123224389176	0.000271846362958741
tmobile_app_delta1	0.000141631958406159	0.000565878698691026	0.000377077213136318
ccheques_depositados_delta1	0.000140409514127534	0.00264540053621328	0.000263077125443943
Visa_mpagosdolares_delta1	0.000139566540878538	0.000873724368457053	0.000640154338580261
Master_msaldodolares_lag1	0.000138308223953073	0.00104101773111607	0.000298154075503135
tcallcenter_delta1	0.000136004221174059	0.000394953522206344	0.000298154075503135
Master_mconsumosdolares	0.000135867547603568	0.000206369087187806	0.000333231025562327
internet_delta1	0.000133292717395703	0.000180894622393508	0.000306923313017933
ctarjeta_debito_delta1	0.000131557915748085	0.0024563998863572	0.000263077125443943
mcheques_emitidos_delta1	0.000131520108486263	0.00212795361450664	0.000271846362958741
cseguro_vida	0.000130681391198823	0.000263729811333839	0.00018415398781076
catm_trx_other	0.000129591444913332	0.00118755978924799	0.000219230937869952
mprestamos_hipotecarios_lag1	0.000124584342466443	0.0022149468870746	0.00018415398781076
ccajas_trx	0.000122875485863646	0.000210408449501905	0.000342000263077125
Master_status_delta1	0.000121322799770981	0.000343094625960761	0.000315692550532731
cseguro_vivienda	0.000116219693337398	0.000198975004139627	0.00018415398781076
ctarjeta_master_trx_delta1	0.000114169441260772	0.00127891714379509	0.000333231025562327
Visa_delinquency_lag1	0.000108664872831921	0.000129432384179946	8.76923751479809e-05
ctarjeta_master_lag1	0.000103998472242849	1.09916916375207e-05	2.63077125443943e-05
ctarjeta_visa_delta1	0.000102968505643481	0.00173238094684545	0.000219230937869952
ccajas_consultas	9.81849395069881e-05	0.000549551757120099	0.00018415398781076
mcaja_ahorro_adicional_delta1	9.56736388904072e-05	0.0017004930002399	0.000254307887929145
mtarjeta_visa_descuentos_delta1	9.54018255511322e-05	0.000905024153723159	0.000210461700355154
mcheques_depositados_delta1	9.35781930268697e-05	0.00193931871526052	0.000271846362958741
ccajas_extracciones_delta1	8.59364822251441e-05	0.000596562176156413	0.000210461700355154
Master_mpagosdolares	8.5182687352586e-05	6.34240240983823e-05	0.000157846275266366
mcheques_depositados	8.50451178421516e-05	0.000859571376726743	0.00022800017538475
Master_msaldodolares	8.46115803873641e-05	0.00148757476069587	0.00022800017538475
active_quarter	8.26776772138821e-05	8.814436313304e-05	0.000157846275266366
minversion1_pesos_delta1	8.19972707654977e-05	0.000157049814699444	0.000131538562721971
catm_trx_other_lag1	7.8341920587232e-05	0.00110220545367622	0.000263077125443943
ccajas_depositos_lag1	7.45906741359159e-05	0.000529755821716153	0.000122769325207173
ctarjeta_master_debitos_automaticos_lag1	7.22014114021711e-05	0.00046491005620292	0.00018415398781076
cliente_edad_delta1	7.0614996482051e-05	0.000194815079871481	0.000122769325207173
Master_mconsumototal	7.02942140629149e-05	0.00010138593103262	0.000149077037751568
mprestamos_hipotecarios	7.0006437518486e-05	0.000466045578016938	3.50769500591924e-05
mtarjeta_visa_descuentos_lag1	6.97397916824232e-05	0.000266037130918788	0.000149077037751568
Master_mconsumosdolares_delta1	6.81783378084337e-05	0.000112018697768776	0.000271846362958741
Master_mconsumototal_delta1	6.77651834594945e-05	7.75032368211899e-05	0.000122769325207173
Master_mpagado_delta1	6.43797427425167e-05	0.000700224059191789	0.000192923225325558
cforex_delta1	6.2440022618708e-05	0.000354489494565477	0.000105230850177577
Master_mpagado_lag1	5.98177970574255e-05	0.000258098525050162	0.000157846275266366
ccheques_emitidos	5.88598290303445e-05	0.001131122223016	0.000131538562721971
mprestamos_hipotecarios_delta1	5.59668713157519e-05	1.43915080643369e-05	7.89231376331828e-05
cforex_sell_lag1	5.56863637056031e-05	0.00120601420448641	0.000131538562721971
minversion1_pesos_lag1	5.40487027853491e-05	0.00146926560267181	0.000140307800236769
catm_trx_other_delta1	5.08388914019701e-05	0.000138987302505038	0.000166615512781164
cforex	4.9422395249385e-05	0.000152579205650223	0.000140307800236769
mprestamos_prendarios_lag1	4.63579787110003e-05	0.000837997382580651	0.000122769325207173
cforex_lag1	4.61254030790068e-05	0.000933169694685136	0.000131538562721971
Master_mconsumototal_lag1	4.41923888814129e-05	3.90224226470733e-05	7.89231376331828e-05
tpaquete7_lag1	4.37352278870566e-05	0.00117443686596859	0.000306923313017933
ccajas_extracciones_lag1	4.21355868086927e-05	0.000766116765694024	0.000271846362958741
mprestamos_prendarios_delta1	4.18407414335507e-05	0.00149810667567021	0.000157846275266366
ctarjeta_master_debitos_automaticos	3.87464021069122e-05	0.000331972172152978	7.01539001183847e-05
cinversion2	3.68277099299707e-05	0.00153355020290656	0.000140307800236769
ccajas_consultas_lag1	3.30509383253835e-05	0.00032029737280254	0.000122769325207173
cplazo_fijo_lag1	3.29358911889411e-05	0.000451792731538428	7.01539001183847e-05
ctarjeta_visa_lag1	3.25448002885271e-05	0.00101032290303414	0.000131538562721971
cforex_buy	3.01687883701714e-05	0.000314649444060829	3.50769500591924e-05
Master_msaldodolares_delta1	2.78618177213355e-05	0.000973599133622901	0.000105230850177577
mcheques_emitidos_rechazados_lag1	2.66591974296976e-05	0.000142260114735986	3.50769500591924e-05
mcheques_emitidos	2.57636624369617e-05	0.000105628990897578	6.13846626035866e-05
cprestamos_hipotecarios_lag1	2.50147484750678e-05	0.000644468450272394	5.26154250887885e-05
ccajas_depositos	2.45628990758083e-05	0.000596099715225808	8.76923751479809e-05
Master_mpagosdolares_lag1	2.30316574380773e-05	0.000165682648817461	0.000140307800236769
ccheques_depositados_lag1	2.23528251483899e-05	0.000458475176945632	4.38461875739904e-05
